orderid,OrderDate,UserId,TotalCharges,CommonId,PupId,PickupDate
1587,2009-11-03,38857,18.69,ARM7D,3,2009-11-03
1645,2009-11-10,38857,43.32,HKU9J,3,2009-11-10
1797,2009-11-17,38857,59.65,25K7S,3,2009-11-17
1873,2009-11-24,38857,91.06,7Y5ZA,3,2009-11-24
1909,2009-12-01,38857,37.08,LY49Y,3,2009-12-01
1986,2009-12-08,38857,22.98,J8JL3,3,2009-12-08
2052,2009-12-15,38857,58.47,PKDNB,3,2009-12-15
2113,2009-12-22,38857,33.36,Y66YH,3,2009-12-22
2135,2009-12-25,38857,23.75,NFPJY,3,2009-12-29
2166,2009-12-30,38857,28.01,774WU,9,2009-12-30
2223,2010-01-05,38857,37.78,FR8PG,3,2010-01-05
3123,2010-03-02,38857,21.42,FTHLB,9,2010-03-03
922,2009-07-20,38909,31.65,R98ZA,3,2009-07-21
1120,2009-08-25,38909,38.01,RW5PL,3,2009-08-25
3113,2010-03-02,38909,55.22,SPMZC,3,2010-03-02
1345,2009-10-01,39241,5.67,MQ9UV,6,2009-10-01
1424,2009-10-15,39241,12.48,VNT9Y,6,2009-10-15
1551,2009-10-29,39241,13.41,ZXM6E,6,2009-10-29
1607,2009-11-04,39241,12.47,9US6K,6,2009-11-05
1741,2009-11-12,39241,11.73,4RYTL,6,2009-11-12
1828,2009-11-19,39241,8.3,CKW5T,6,2009-11-19
2006,2009-12-10,39241,10.56,Z22VQ,6,2009-12-10
2183,2009-12-31,39241,23.93,5HSBD,6,2009-12-31
2345,2010-01-14,39241,17.09,NJS9V,6,2010-01-14
2522,2010-01-27,39241,21.1,N34KB,6,2010-01-28
2775,2010-02-10,39241,13.66,8VDKH,6,2010-02-11
3018,2010-02-24,39241,20.41,VZAXX,6,2010-02-25
1031,2009-08-10,39588,105.4,9UDU8,3,2009-08-11
1086,2009-08-20,39588,133.76,4ZA5A,5,2009-08-21
1144,2009-08-27,39588,144.28,6QY98,5,2009-08-28
1185,2009-09-03,39588,144.29,W8B97,5,2009-09-04
1234,2009-09-11,39588,135.31,RXTYE,5,2009-09-11
1267,2009-09-17,39588,141.49,YMMDX,5,2009-09-18
1390,2009-10-08,39588,150.16,JUYFD,5,2009-10-09
1501,2009-10-23,39588,126.48,CWMNL,5,2009-10-23
1565,2009-10-29,39588,174.64,YFRFW,5,2009-10-30
1843,2009-11-20,39588,244.37,M8A3U,15,2009-11-20
1937,2009-12-03,39588,147.24,2N3WF,5,2009-12-04
2015,2009-12-10,39588,176.48,QTFKW,5,2009-12-11
2090,2009-12-18,39588,178.38,9F2NC,5,2009-12-18
2105,2009-12-21,39588,129.63,2RS72,7,2009-12-22
2447,2010-01-22,39588,167.76,5LSRX,5,2010-01-22
2548,2010-01-29,39588,156.83,9BWKP,5,2010-01-29
2664,2010-02-04,39588,179.29,SAA54,4,2010-02-04
2806,2010-02-12,39588,167.79,PCD3Q,5,2010-02-12
2918,2010-02-19,39588,196.68,W5QZD,5,2010-02-19
3039,2010-02-26,39588,169.3,HXDCT,5,2010-02-26
3172,2010-03-05,39588,214.73,UMYB5,5,2010-03-05
953,2009-07-27,39693,27.09,TP7WF,5,2009-07-31
1060,2009-08-16,39693,27.6,RCDYQ,5,2009-08-21
1126,2009-08-26,39693,42.1,VNM3Q,5,2009-08-28
1196,2009-09-06,39693,38.09,YJQLD,5,2009-09-11
948,2009-07-25,40100,81.66,GXA8T,3,2009-07-28
1106,2009-08-24,40100,51.28,GTW9P,3,2009-08-25
2100,2009-12-20,40100,20.53,U4JQM,3,2009-12-22
997,2009-08-03,40432,26.69,2KKWL,3,2009-08-04
1000,2009-08-04,40432,7.67,JB6S8,3,2009-08-04
1038,2009-08-10,40432,12.18,S9HKU,3,2009-08-11
1076,2009-08-18,40432,22.72,S2S9T,6,2009-08-20
1077,2009-08-19,40432,13.13,FX5HW,6,2009-08-20
1456,2009-10-19,40432,9.03,BV43W,7,2009-10-20
951,2009-07-27,41246,86.87,25B2N,4,2009-07-28
1015,2009-08-06,41246,91.54,DHZME,6,2009-08-06
1055,2009-08-13,41246,119.49,NUWUH,5,2009-08-14
1095,2009-08-21,41246,82.04,FYLRB,5,2009-08-21
1151,2009-08-28,41246,70.37,68NHD,5,2009-08-28
1189,2009-09-04,41246,63.59,XFN7G,5,2009-09-04
1233,2009-09-11,41246,80.3,5PALQ,5,2009-09-11
1314,2009-09-25,41246,53.74,ZCT2K,5,2009-09-25
1359,2009-10-02,41246,58.9,2VTAD,5,2009-10-02
1393,2009-10-09,41246,50.68,TVJ2V,5,2009-10-09
1428,2009-10-15,41246,64.54,SDYQJ,6,2009-10-15
1545,2009-10-28,41246,75.02,KTVRX,11,2009-10-28
1697,2009-11-11,41246,75.41,TGA3K,11,2009-11-11
1865,2009-11-23,41246,44.82,9JA36,15,2009-11-23
1893,2009-11-30,41246,58.21,K7RRM,15,2009-11-30
2007,2009-12-10,41246,110.58,VYTMY,6,2009-12-10
2251,2010-01-07,41246,117.02,W87F8,4,2010-01-07
2388,2010-01-18,41246,45.59,AT2XP,15,2010-01-18
2481,2010-01-25,41246,37.12,5AB2U,15,2010-01-25
2564,2010-01-29,41246,46.62,VBP23,15,2010-01-29
2719,2010-02-08,41246,91.4,R3ZYN,15,2010-02-08
2929,2010-02-19,41246,85.35,ATZAF,15,2010-02-19
3040,2010-02-26,41246,140.75,RDPL6,15,2010-02-26
3127,2010-03-03,41246,103.14,8DBSW,11,2010-03-03
3215,2010-03-08,41246,73.45,B2ZAR,15,2010-03-08
964,2009-07-28,42270,40.62,USC4J,5,2009-07-31
1006,2009-08-04,42270,34.22,KKL97,5,2009-08-07
1049,2009-08-12,42270,45.9,2W3CC,5,2009-08-14
1093,2009-08-20,42270,39.15,XSH8M,5,2009-08-21
1138,2009-08-27,42270,62.73,2JDCW,5,2009-08-28
1181,2009-09-03,42270,76.77,V984P,5,2009-09-04
1223,2009-09-10,42270,66.3,QKG5R,5,2009-09-11
1265,2009-09-17,42270,90.07,FRHRU,5,2009-09-18
1348,2009-10-01,42270,109.91,56DUN,5,2009-10-02
1385,2009-10-08,42270,57.36,V4C4N,5,2009-10-09
1433,2009-10-15,42270,67.88,EQF4N,5,2009-10-16
1561,2009-10-29,42270,79.98,RZXK7,5,2009-10-30
1625,2009-11-05,42270,91.62,PTQJU,5,2009-11-06
1758,2009-11-13,42270,73.9,2YZS3,5,2009-11-13
2011,2009-12-10,42270,41.1,FUV5S,5,2009-12-11
2084,2009-12-17,42270,84.62,HUGTT,5,2009-12-18
2217,2010-01-04,42270,45.73,EPBGA,4,2010-01-06
2342,2010-01-13,42270,64.75,S2BWH,5,2010-01-15
2652,2010-02-03,42270,120.99,MYCKR,5,2010-02-05
2793,2010-02-11,42270,83.31,6YX3Z,5,2010-02-12
3033,2010-02-25,42270,75.38,2K9H3,5,2010-02-26
3155,2010-03-04,42270,32.86,KBJ8U,5,2010-03-05
966,2009-07-29,42704,10.05,Z3KWX,4,2009-08-04
968,2009-07-29,42890,19.79,YUVUR,6,2009-07-30
1013,2009-08-06,42890,42.58,QNXLH,6,2009-08-06
1137,2009-08-27,42890,39.43,Q2ADN,6,2009-08-27
1173,2009-09-03,42890,14.41,PZDTQ,6,2009-09-03
1251,2009-09-16,42890,31.02,7YFRT,5,2009-09-18
970,2009-07-29,42964,12.94,PG6WX,5,2009-07-31
998,2009-08-03,43317,114.19,D6G6T,4,2009-08-04
973,2009-07-29,43350,27.35,VEZ3K,6,2009-07-30
1009,2009-08-05,43350,37.46,AEJJZ,6,2009-08-06
1134,2009-08-27,43350,25.06,3JW5T,6,2009-08-27
1180,2009-09-03,43350,24.51,9VDHM,6,2009-09-03
1255,2009-09-17,43350,66.73,HWEDZ,6,2009-09-17
1256,2009-09-17,43350,7.01,XV3VK,6,2009-09-17
1302,2009-09-24,43350,34.12,EM7TK,6,2009-09-24
993,2009-07-31,43937,82.35,JCWXZ,3,2009-08-04
2141,2009-12-28,43937,37.92,BVMET,18,2009-12-28
2554,2010-01-29,43937,35.29,TQHJU,5,2010-01-29
994,2009-08-01,44291,2.93,DWNBJ,4,2009-08-04
2456,2010-01-24,44991,72.06,LTW84,15,2010-01-25
1024,2009-08-07,45389,83.31,C5LGZ,5,2009-08-07
2307,2010-01-11,45389,33.17,9AZ4S,7,2010-01-14
1020,2009-08-06,45949,87.79,3QVW5,4,2009-08-11
1045,2009-08-11,45949,105.54,QYCDW,4,2009-08-13
1079,2009-08-19,45949,138.82,SJ387,4,2009-08-20
1129,2009-08-26,45949,100.31,3V9UW,4,2009-08-27
1170,2009-09-02,45949,58.6,VULYS,4,2009-09-03
1221,2009-09-10,45949,110.6,E6VRU,4,2009-09-10
1253,2009-09-16,45949,96.86,9UAAN,4,2009-09-17
1304,2009-09-24,45949,120.86,QJ4W4,4,2009-09-24
1404,2009-10-12,45949,106.18,5RG7R,4,2009-10-13
1451,2009-10-19,45949,137.44,8XWUW,4,2009-10-20
1524,2009-10-26,45949,104.37,TYEQZ,4,2009-10-27
1610,2009-11-04,45949,165.96,USAPL,4,2009-11-05
1646,2009-11-10,45949,81.31,P3DFY,4,2009-11-10
1871,2009-11-23,45949,170.98,5FUS7,4,2009-11-24
1901,2009-11-30,45949,136.32,YPFNJ,4,2009-12-01
1994,2009-12-08,45949,129.12,CJGJY,4,2009-12-08
2054,2009-12-15,45949,159.53,VB8LV,4,2009-12-15
2120,2009-12-22,45949,175.24,6BW7W,4,2009-12-22
2162,2009-12-29,45949,170.36,EYJFS,4,2009-12-29
2235,2010-01-05,45949,90.71,5WXLP,4,2010-01-06
2314,2010-01-11,45949,123.28,ETP2L,4,2010-01-12
2404,2010-01-19,45949,155.42,B3YAS,4,2010-01-19
2501,2010-01-26,45949,107.79,KQBRJ,4,2010-01-26
2623,2010-02-02,45949,141.73,SBGXL,4,2010-02-02
2762,2010-02-10,45949,221.32,QEXRB,4,2010-02-10
2841,2010-02-15,45949,101.34,JM59W,4,2010-02-15
2984,2010-02-22,45949,137.59,4.50E+63,4,2010-02-23
3098,2010-03-01,45949,107.93,QJQ7T,4,2010-03-02
3209,2010-03-08,45949,81.43,9ZBZ2,4,2010-03-08
1032,2009-08-10,46256,45.39,7YX3P,3,2009-08-11
1062,2009-08-17,46256,28.95,7HL3Q,3,2009-08-18
1109,2009-08-25,46256,33.98,7MPDN,3,2009-08-25
1157,2009-09-01,46256,30.27,ESBKW,3,2009-09-01
1206,2009-09-08,46256,39.08,9N3PQ,3,2009-09-08
1286,2009-09-22,46256,29.2,T82E6,3,2009-09-22
1330,2009-09-29,46256,36.96,CQ5SF,7,2009-09-29
1461,2009-10-20,46256,22.92,ELP38,7,2009-10-20
1530,2009-10-27,46256,27.31,E82L9,7,2009-10-27
1911,2009-12-01,46256,22.59,95H4F,7,2009-12-01
1019,2009-08-06,46297,61.84,GE9LT,5,2009-08-07
1236,2009-09-11,46297,38.95,NNLMJ,5,2009-09-11
1237,2009-09-11,46297,1.54,VU89S,5,2009-09-11
1025,2009-08-07,46321,20.33,QSBGL,5,2009-08-07
1230,2009-09-11,46321,36.49,VAS39,5,2009-09-11
1268,2009-09-18,46321,38.05,3Y4ZG,5,2009-09-18
1777,2009-11-15,46321,48.76,WYUQQ,5,2009-11-20
1027,2009-08-07,46370,39.87,AAHYC,4,2009-08-11
1028,2009-08-07,46548,91.68,DMKHB,3,2009-08-11
1084,2009-08-19,47415,22.18,W9GCY,6,2009-08-20
1046,2009-08-12,48039,16.54,ZKF8P,6,2009-08-13
1088,2009-08-20,48039,21.52,LCT7G,6,2009-08-20
1731,2009-11-11,48426,3.76,2KS75,15,2009-11-16
1057,2009-08-14,49086,41.68,ELL8Z,5,2009-08-14
1073,2009-08-18,50065,75.91,2CCD9,4,2009-08-18
1063,2009-08-17,50406,112.41,U999P,4,2009-08-18
1141,2009-08-27,50406,109.84,4LNA5,5,2009-08-28
1278,2009-09-21,50406,145.85,SPR5R,4,2009-09-22
1213,2009-09-08,50451,32.92,TQLQP,5,2009-09-11
1215,2009-09-09,50451,6.95,PVENR,5,2009-09-11
1317,2009-09-25,50451,25.09,AHEVS,5,2009-09-25
1387,2009-10-08,50451,29.88,Q4AWK,5,2009-10-09
1812,2009-11-17,50451,30.82,2NG4E,9,2009-11-18
2560,2010-01-29,50451,37.29,DCLXL,5,2010-01-29
1101,2009-08-23,51374,34.2,8MGAH,3,2009-08-25
1198,2009-09-07,51374,37.67,6R7N5,3,2009-09-08
1283,2009-09-22,51374,33.46,TZV3D,3,2009-09-22
1284,2009-09-22,51374,12.6,FWY33,3,2009-09-22
1102,2009-08-23,53025,28.4,FY5CL,6,2009-08-27
1105,2009-08-24,53420,19.39,NEMMG,3,2009-08-25
1116,2009-08-25,53420,26.78,QTZGJ,3,2009-08-25
2285,2010-01-10,53420,47.79,U2ZCE,18,2010-01-11
2457,2010-01-24,53420,20.49,NA3PC,18,2010-01-25
1122,2009-08-25,54175,56.78,84EWV,6,2009-08-27
1124,2009-08-26,54175,19.15,YR2LN,6,2009-08-27
1166,2009-09-01,54175,64.07,8HSZG,6,2009-09-03
1203,2009-09-07,54175,91.98,M6LV6,6,2009-09-10
1847,2009-11-21,54551,65.18,HWCRT,4,2009-11-24
1850,2009-11-21,54551,23.58,WUYGU,4,2009-11-24
1128,2009-08-26,54885,29,JCDCL,4,2009-08-27
1130,2009-08-26,54930,21.14,JQMLG,6,2009-08-27
2949,2010-02-21,55829,36.41,C6MHN,18,2010-02-22
3077,2010-02-28,55829,29.56,GPDUG,18,2010-03-01
3197,2010-03-07,55829,18.33,AC5AZ,18,2010-03-08
1142,2009-08-27,56227,29.36,9SFEJ,5,2009-08-28
1159,2009-09-01,58238,24.95,NZXEP,3,2009-09-01
1244,2009-09-15,58238,15.63,FLMRV,3,2009-09-15
1471,2009-10-20,58238,39.6,4UFHY,9,2009-10-21
1601,2009-11-04,58238,65.42,MD8LU,9,2009-11-04
1816,2009-11-18,58238,24.77,MDMT3,9,2009-11-18
2327,2010-01-12,58238,30.05,K9E9B,9,2010-01-13
1155,2009-08-31,59066,57.21,BX9NZ,3,2009-09-01
1350,2009-10-01,59066,54.21,NYM6D,5,2009-10-02
2363,2010-01-15,59066,92.36,FAFNK,5,2010-01-15
2543,2010-01-28,59066,82.96,77EZ6,5,2010-01-29
2795,2010-02-11,59066,77.31,6UF4Q,5,2010-02-12
2924,2010-02-19,59066,153.57,CZPDM,5,2010-02-19
1165,2009-09-01,59561,45.74,3VUZZ,6,2009-09-03
2568,2010-01-29,59561,51.96,38N6U,15,2010-01-29
1817,2009-11-18,59575,15.45,TZ74L,9,2009-11-18
1539,2009-10-27,59579,38.51,72YQE,9,2009-10-28
1713,2009-11-11,59579,27.92,Q2JMY,15,2009-11-13
2365,2010-01-15,59579,28.26,B4JSS,15,2010-01-15
2644,2010-02-03,59579,30.55,UP2L3,9,2010-02-03
1183,2009-09-03,61089,92.28,R5JG6,5,2009-09-04
2540,2010-01-28,61089,184.28,Q6S94,5,2010-01-29
1212,2009-09-08,61628,35.42,EE6J2,3,2009-09-08
1282,2009-09-22,61628,46.92,ZXN8E,3,2009-09-22
1356,2009-10-02,61628,59.01,TKERG,5,2009-10-02
1370,2009-10-06,61628,22.98,6LG6K,3,2009-10-06
1394,2009-10-09,61628,29.56,LHKFR,5,2009-10-09
1414,2009-10-13,61628,28.9,6FYA7,3,2009-10-13
1442,2009-10-16,61628,23.42,TWUR5,5,2009-10-16
1473,2009-10-21,61628,21.11,TDLG7,11,2009-10-21
1544,2009-10-28,61628,40.9,D2J9C,11,2009-10-28
1604,2009-11-04,61628,18.14,H5AN3,11,2009-11-04
1746,2009-11-12,61628,43.68,C9G8F,6,2009-11-12
1879,2009-11-25,61628,48.9,EEDKE,11,2009-11-25
1956,2009-12-06,61628,49.48,KUENR,18,2009-12-07
2034,2009-12-13,61628,27.32,AVC8J,18,2009-12-14
2092,2009-12-18,61628,34.43,BWAVK,5,2009-12-18
2186,2009-12-31,61628,52.3,DL39W,6,2009-12-31
2266,2010-01-08,61628,25.61,YB3AL,5,2010-01-08
2425,2010-01-20,61628,51.17,LQY43,6,2010-01-21
2659,2010-02-03,61628,20.08,JJXB2,6,2010-02-04
2785,2010-02-11,61628,72.78,SRY7E,5,2010-02-12
2931,2010-02-19,61628,44.31,KPJAR,5,2010-02-19
3151,2010-03-04,61628,46.15,A6ZZU,6,2010-03-04
1848,2009-11-21,63469,59.98,KZAV8,7,2009-11-24
1217,2009-09-09,65466,9.48,MLWCR,6,2009-09-10
1232,2009-09-11,65502,36.15,QM7HK,5,2009-09-11
1270,2009-09-18,65502,20.68,Y5UV4,5,2009-09-18
1358,2009-10-02,65502,55.47,ZKN3E,5,2009-10-02
1508,2009-10-23,65502,35.88,PCW5V,5,2009-10-23
2745,2010-02-09,65502,49.78,XKLB8,9,2010-02-10
2903,2010-02-18,65502,30.86,R67F3,6,2010-02-18
3004,2010-02-24,65502,14.37,MNVCT,9,2010-02-24
3149,2010-03-04,65502,31.14,ZQ22D,6,2010-03-04
1327,2009-09-29,66363,38.36,MW2VC,7,2009-09-29
1367,2009-10-06,66363,32.36,SPAPX,7,2009-10-06
1410,2009-10-13,66363,5.03,PKW5Z,7,2009-10-13
1463,2009-10-20,66363,32.43,QSABD,7,2009-10-20
1534,2009-10-27,66363,34.92,VFMGP,7,2009-10-27
1540,2009-10-27,66363,6.73,X3CY8,5,2009-10-30
1589,2009-11-03,66363,36.15,THV9W,7,2009-11-03
1651,2009-11-10,66363,47.91,BKMUA,7,2009-11-10
1653,2009-11-10,66363,40.72,%%1653,7,2009-11-10
1801,2009-11-17,66363,45.15,VYESM,7,2009-11-17
1863,2009-11-23,66363,8.49,YARCF,9,2009-11-25
1892,2009-11-30,66363,39.7,W22SC,15,2009-11-30
1997,2009-12-09,66363,42.82,WLAPS,9,2009-12-09
2055,2009-12-15,66363,45.24,UZKHV,7,2009-12-15
2161,2009-12-29,66363,38.79,WQSDE,7,2009-12-29
2316,2010-01-12,66363,37.1,V34AM,7,2010-01-12
2415,2010-01-20,66363,33.43,STAPA,9,2010-01-20
2498,2010-01-26,66363,34.75,ESE53,7,2010-01-26
2870,2010-02-16,66363,33.79,UJ2Q6,9,2010-02-17
1243,2009-09-15,66479,115.56,ZSHGM,4,2009-09-15
1347,2009-10-01,66479,54.71,4MAZV,6,2009-10-01
1392,2009-10-09,66479,52.13,SUUK3,5,2009-10-09
1486,2009-10-22,66479,48.52,ABVMA,6,2009-10-22
1695,2009-11-11,66479,59.18,JGELE,11,2009-11-11
1918,2009-12-02,66479,74.94,WJKTX,11,2009-12-02
2005,2009-12-10,66479,55.7,KBQKT,6,2009-12-10
2103,2009-12-21,66479,74.97,HG3ZZ,18,2009-12-21
2172,2009-12-30,66479,53.84,WQASP,11,2009-12-30
2293,2010-01-11,66479,86.61,AGFXK,18,2010-01-11
2702,2010-02-05,66479,61.25,ZNWKV,4,2010-02-05
2945,2010-02-21,66479,65.93,J37QM,18,2010-02-22
3217,2010-03-08,66479,33,TCT53,18,2010-03-08
1235,2009-09-11,66768,53.46,5NCS3,5,2009-09-11
2077,2009-12-17,66768,183.76,KWMWB,5,2009-12-18
1238,2009-09-11,66777,34.63,6Y7TY,5,2009-09-11
2256,2010-01-07,66777,38.06,B7SGS,4,2010-01-08
1240,2009-09-11,67453,4.61,PZUVE,5,2009-09-11
1241,2009-09-14,68962,35.57,TWABU,4,2009-09-15
1298,2009-09-23,70788,25.91,NZL2P,5,2009-09-25
1704,2009-11-11,70788,36.77,FTPRY,15,2009-11-13
2069,2009-12-16,70788,43.69,THN9A,15,2009-12-18
1260,2009-09-17,70857,25.54,K8GP9,6,2009-09-17
1371,2009-10-06,71059,36.51,5MECE,6,2009-10-08
2976,2010-02-22,71059,23.62,Q5HVS,5,2010-02-26
1266,2009-09-17,71130,25.14,4LY6R,5,2009-09-18
1311,2009-09-24,71130,18.7,RBGXP,5,2009-09-25
1342,2009-09-30,72429,23.01,4N93C,7,2009-10-01
1626,2009-11-05,72429,19,AKVCE,5,2009-11-06
1274,2009-09-20,73087,4.4,CCECJ,4,2009-09-29
2760,2010-02-10,73651,13.08,4EML4,9,2010-02-10
1624,2009-11-05,74393,47.82,ZL3TE,5,2009-11-06
2541,2010-01-28,74393,62.89,CA3SD,5,2010-01-29
1322,2009-09-28,74435,78.41,63TFN,3,2009-09-29
1364,2009-10-05,74435,59.94,T2X54,3,2009-10-06
1407,2009-10-12,74435,60.39,XFBSH,3,2009-10-13
1793,2009-11-16,74435,116.18,QFZ54,3,2009-11-17
1297,2009-09-23,75134,47.55,4SGL3,6,2009-09-24
1299,2009-09-23,75240,5.92,LF8GP,6,2009-09-24
1510,2009-10-23,75547,58.59,C3WX3,4,2009-11-03
1309,2009-09-24,75600,64.35,XAZGD,5,2009-09-25
1340,2009-09-30,75600,91.64,Z2N2G,5,2009-10-02
1537,2009-10-27,75600,101.03,DUEML,5,2009-10-30
2017,2009-12-11,75600,38.82,Q7PK4,5,2009-12-11
2088,2009-12-18,75600,108.48,PNQ82,5,2009-12-18
2356,2010-01-14,75600,77.79,2S68P,5,2010-01-15
2442,2010-01-21,75600,103.82,C96M5,5,2010-01-22
2547,2010-01-29,75600,203.07,3NMPH,5,2010-01-29
2690,2010-02-05,75600,89.4,6F8HA,4,2010-02-05
2776,2010-02-11,75600,104.2,CVBF9,5,2010-02-12
2801,2010-02-12,75600,74.99,7YHST,5,2010-02-12
2916,2010-02-18,75600,75.6,C6UHE,5,2010-02-19
3165,2010-03-05,75600,91.72,HSDNL,5,2010-03-05
1308,2009-09-24,75603,60.83,H3GSB,4,2009-09-29
1522,2009-10-26,75603,93.56,3F5L6,11,2009-10-28
1310,2009-09-24,75629,37.76,CVBGQ,4,2009-09-29
1343,2009-09-30,75649,118.38,BCMDY,4,2009-10-01
1377,2009-10-07,75649,94.17,SK6F5,4,2009-10-08
1421,2009-10-14,75649,132.17,BEN8C,4,2009-10-15
1482,2009-10-22,75649,174.36,GN6CT,4,2009-10-22
1556,2009-10-29,75649,135.03,QXMG5,4,2009-10-29
1619,2009-11-05,75649,212.53,5WNXU,4,2009-11-05
1745,2009-11-12,75649,192.1,3VH9A,4,2009-11-12
1825,2009-11-18,75649,197.89,99S66,4,2009-11-19
1894,2009-11-30,75649,101.69,3YQGQ,4,2009-11-30
1958,2009-12-06,75649,93.02,5HECV,4,2009-12-07
2062,2009-12-15,75649,155.4,WFNR2,4,2009-12-16
2210,2010-01-04,75649,260.71,MHCLW,4,2010-01-04
2302,2010-01-11,75649,239.15,ZN353,4,2010-01-11
2477,2010-01-25,75649,188.55,PXAWF,4,2010-01-25
2642,2010-02-03,75649,258.42,W9C5T,4,2010-02-03
2849,2010-02-15,75649,254.11,XBE29,4,2010-02-15
2994,2010-02-23,75649,281.93,57XEK,4,2010-02-23
3129,2010-03-03,75649,251.45,QBA5T,4,2010-03-03
1316,2009-09-25,75730,70.84,9E8NJ,5,2009-09-25
1313,2009-09-24,75739,72.74,7W4C7,5,2009-09-25
1352,2009-10-01,75739,49.35,KUJUG,5,2009-10-02
1388,2009-10-08,75739,53.5,KXUR8,5,2009-10-09
1500,2009-10-23,75739,60.72,RK5CX,5,2009-10-23
1757,2009-11-12,75739,66.59,56RGP,5,2009-11-13
2263,2010-01-08,75739,61.11,Q2LVY,15,2010-01-08
2357,2010-01-15,75739,35.62,334LT,15,2010-01-15
2445,2010-01-22,75739,23.29,P76SY,15,2010-01-22
2552,2010-01-29,75739,19.37,4FBT8,15,2010-01-29
2919,2010-02-19,75739,21.75,YSDJD,15,2010-02-19
3163,2010-03-04,75739,27.15,2PUP4,15,2010-03-05
1319,2009-09-25,76463,2.76,9HHM4,4,2009-09-29
1328,2009-09-29,77026,117.88,KT2V7,3,2009-09-29
1320,2009-09-27,77207,30.62,PU3M6,4,2009-09-29
1321,2009-09-27,77555,42.21,W46AK,4,2009-09-29
1554,2009-10-29,77915,43.54,X68B2,6,2009-10-29
1323,2009-09-28,78451,23.3,MKBLP,3,2009-09-29
1362,2009-10-05,78451,84.84,US927,3,2009-10-06
1405,2009-10-12,78451,83.62,F945F,3,2009-10-13
1449,2009-10-19,78451,51.73,AHV9U,3,2009-10-20
1528,2009-10-27,78451,58.78,4MJR6,3,2009-10-27
1577,2009-11-02,78451,72.41,5HWEB,3,2009-11-03
1635,2009-11-07,78451,63.12,XMDVX,3,2009-11-10
1785,2009-11-15,78451,88.71,VBR7N,3,2009-11-17
1962,2009-12-07,78451,74.73,HQ8MZ,3,2009-12-08
2096,2009-12-19,78451,54.44,UHGJL,3,2009-12-22
2144,2009-12-28,78451,69.2,667AR,3,2009-12-29
2205,2010-01-04,78451,70.24,99VT7,3,2010-01-05
2310,2010-01-11,78451,40.72,EHC43,3,2010-01-12
2384,2010-01-18,78451,82.2,R2SAL,3,2010-01-19
2463,2010-01-24,78451,73.45,Z8AM2,3,2010-01-26
2857,2010-02-15,78451,52.07,KJAEN,3,2010-02-16
2982,2010-02-22,78451,56.74,2TRDJ,3,2010-02-23
3099,2010-03-01,78451,102.09,KX39B,3,2010-03-02
3206,2010-03-08,78451,52.2,83A3T,3,2010-03-09
1334,2009-09-29,79512,48.69,NSZL6,4,2009-10-01
1375,2009-10-07,79512,63.09,R8XML,4,2009-10-08
1453,2009-10-19,79512,42.23,HQEJH,4,2009-10-20
1516,2009-10-26,79512,62.69,FC48F,4,2009-10-27
1642,2009-11-09,79512,42.23,2XBPL,4,2009-11-10
2305,2010-01-11,79512,58.93,2HLT2,4,2010-01-12
2380,2010-01-17,79512,60.78,LHYUP,4,2010-01-19
2383,2010-01-18,79512,5.06,QSM7N,4,2010-01-19
2533,2010-01-28,79512,47.88,XJB8G,4,2010-01-29
2669,2010-02-04,79512,56.01,KM443,4,2010-02-04
2746,2010-02-09,79512,50.61,WRS5X,4,2010-02-10
2885,2010-02-17,79512,73.97,MXZ2D,4,2010-02-17
3204,2010-03-07,79512,53.79,D4EMB,4,2010-03-09
1335,2009-09-30,79570,73.19,HN4JC,7,2009-10-01
1372,2009-10-06,79570,54.92,JTRS9,7,2009-10-08
1475,2009-10-21,79570,64.74,JJKU3,7,2009-10-22
1705,2009-11-11,79570,126.91,8VVKZ,7,2009-11-12
1860,2009-11-23,79570,27.32,ARKMB,7,2009-11-24
1408,2009-10-12,79637,138.29,XHPGR,3,2009-10-13
1484,2009-10-22,79637,129.17,VZKWU,6,2009-10-22
1566,2009-10-29,79637,154.59,C5ZVN,5,2009-10-30
1595,2009-11-03,79637,50.83,P4QX5,3,2009-11-03
1656,2009-11-10,79637,108.16,RJX5L,3,2009-11-10
2468,2010-01-25,79637,259.38,J8A5Z,15,2010-01-25
2782,2010-02-11,79637,148.34,LF45M,6,2010-02-11
2928,2010-02-19,79637,102.47,V3RYJ,15,2010-02-19
3181,2010-03-05,79637,152.04,PSVE6,15,2010-03-05
1341,2009-09-30,80006,97.87,D3EM2,6,2009-10-01
1422,2009-10-14,80006,73.35,FXJ5M,6,2009-10-15
1479,2009-10-22,80006,86.53,W8CSQ,6,2009-10-22
1548,2009-10-28,80006,39.02,FPPPJ,6,2009-10-29
1736,2009-11-12,80006,80.75,233AE,6,2009-11-12
2326,2010-01-12,80791,135.23,CTHGC,4,2010-01-13
2657,2010-02-03,80791,187.51,S3RDJ,4,2010-02-05
2977,2010-02-22,80791,132.53,WNLK5,4,2010-02-23
1361,2009-10-03,81013,78.37,JTS3W,3,2009-10-06
1445,2009-10-17,81013,55.2,LYKPJ,3,2009-10-20
1518,2009-10-26,81013,13.53,6TYU4,3,2009-10-27
1576,2009-11-02,81013,20.47,2AVHW,3,2009-11-03
1802,2009-11-17,81013,18.3,2MA4M,3,2009-11-17
1913,2009-12-01,81013,28.11,FFJXD,3,2009-12-01
